payment_id,invoice_id,payment_date,amount,payment_method
664,251,2024-01-15,4895.71,Bank Transfer
665,248,2025-12-30,3340.42,Cash
666,20,2024-09-05,2405.37,Credit Card
667,90,2025-02-28,4272.48,Bank Transfer
668,308,2024-10-01,654.76,Bank Transfer
669,66,2025-01-03,4659.02,Other
670,108,2025-06-23,1782.12,Insurance
671,120,2024-11-18,2490.69,Cash
672,410,2024-05-01,2086.27,Bank Transfer
673,366,2025-03-20,2082.18,Other
674,141,2025-05-05,576.63,Credit Card
675,88,2025-12-02,4557.74,Cash
676,406,2024-04-12,3891.45,Credit Card
677,427,2025-09-10,3261.97,Bank Transfer
678,267,2026-03-01,4302.57,Bank Transfer
679,351,2024-05-03,4203.34,Other
680,189,2025-06-22,452.02,Cash
681,424,2024-02-24,514.06,Insurance
682,24,2024-05-14,997.04,Bank Transfer
683,128,2024-12-11,3187.54,Other
684,498,2025-02-10,2571.39,Other
685,304,2024-01-16,532.01,Bank Transfer
686,493,2024-02-19,2712.36,Credit Card
687,355,2024-09-05,1716.15,Credit Card
688,416,2024-03-24,2025.59,Insurance
689,203,2024-02-20,757.16,Cash
690,204,2025-07-28,2935.89,Insurance
691,271,2025-10-10,2796.02,Bank Transfer
692,446,2025-04-24,2587.29,Insurance
693,491,2024-04-01,2749.15,Other
694,102,2025-06-28,1186.26,Insurance
695,343,2025-03-30,3748.50,Bank Transfer
696,500,2024-03-31,112.49,Bank Transfer
697,243,2024-08-26,4957.30,Other
698,16,2024-07-08,4989.41,Credit Card
699,483,2024-04-06,1117.08,Cash
700,357,2024-11-01,4200.99,Credit Card
701,160,2025-10-06,4435.50,Cash
702,426,2026-01-27,1539.42,Credit Card
703,11,2024-10-07,3813.21,Bank Transfer
704,196,2025-08-03,2348.99,Other
705,152,2024-05-30,3992.22,Other
706,212,2024-08-14,1536.59,Cash
707,390,2024-01-22,4652.45,Other
708,232,2025-03-05,2653.47,Other
709,116,2024-09-09,1419.95,Cash
710,32,2024-09-21,564.76,Bank Transfer
711,46,2025-11-13,478.91,Cash
712,110,2024-01-27,2244.30,Insurance
713,440,2025-02-03,399.15,Cash
714,199,2025-12-20,4652.52,Insurance
715,351,2026-01-10,2039.59,Bank Transfer
716,438,2025-02-27,1588.50,Other
717,346,2024-05-18,3989.77,Cash
718,477,2025-09-05,2634.92,Credit Card
719,272,2024-11-12,3853.45,Cash
720,263,2024-04-18,2696.04,Other
721,202,2025-09-10,741.45,Bank Transfer
722,131,2024-09-19,325.98,Bank Transfer
723,226,2024-05-25,4260.67,Bank Transfer
724,256,2026-02-13,2332.97,Cash
725,405,2024-08-15,3913.59,Insurance
726,437,2024-07-19,3268.12,Insurance
727,79,2024-01-27,3550.47,Other
728,39,2025-02-21,87.66,Bank Transfer
729,300,2025-11-24,4611.01,Cash
730,245,2026-01-23,3519.11,Credit Card
731,35,2025-10-01,191.46,Insurance
732,29,2025-12-16,4019.23,Insurance
733,422,2025-06-23,4612.28,Credit Card
734,419,2025-03-24,714.16,Other
735,407,2025-01-06,3944.08,Other
736,111,2024-12-20,2592.31,Bank Transfer
737,373,2026-01-06,4617.19,Cash
738,414,2024-11-08,2433.04,Bank Transfer
739,356,2025-04-12,487.35,Credit Card
740,426,2025-03-02,1622.27,Bank Transfer
741,197,2025-12-10,1427.40,Insurance
742,162,2025-02-08,1979.29,Insurance
743,49,2024-12-09,2319.01,Cash
744,498,2024-03-26,4119.79,Credit Card
745,20,2025-05-21,138.85,Other
746,353,2025-11-03,137.58,Bank Transfer
747,321,2025-06-23,3851.74,Credit Card
748,392,2025-01-11,2869.91,Insurance
749,324,2025-08-26,4051.17,Insurance
750,94,2025-01-05,3621.12,Bank Transfer
751,71,2024-12-19,2329.11,Cash
752,179,2024-01-29,3571.53,Credit Card
753,97,2024-12-21,4365.18,Other
754,409,2025-10-05,2590.66,Bank Transfer
755,275,2024-02-18,4210.36,Insurance
756,34,2025-05-31,2184.02,Other
757,380,2024-07-14,3771.60,Bank Transfer
758,105,2024-10-13,4771.00,Credit Card
759,304,2025-09-09,4377.39,Insurance
760,277,2025-01-17,1123.63,Cash
761,354,2025-12-07,66.56,Credit Card
762,113,2025-08-19,2743.46,Credit Card
763,5,2025-08-01,117.77,Cash
764,25,2024-09-10,2475.44,Insurance
765,177,2025-07-21,1580.92,Other
766,339,2024-01-17,574.88,Bank Transfer
767,22,2024-12-13,2191.63,Cash
768,76,2024-12-26,2278.02,Insurance
769,20,2025-11-19,3709.70,Other
770,24,2025-09-17,1658.28,Cash
771,74,2025-11-29,4589.55,Other
772,289,2024-01-08,1392.61,Credit Card
773,203,2025-09-11,4300.78,Other
774,391,2025-08-12,4556.45,Other
775,392,2024-07-16,3853.39,Insurance
776,452,2024-09-30,2676.62,Other
777,97,2025-01-24,708.75,Other
778,466,2025-02-28,443.65,Credit Card
779,200,2025-03-31,3375.26,Insurance
780,454,2024-03-09,2304.31,Insurance
781,163,2024-07-08,3008.75,Other
782,362,2024-11-02,4670.18,Credit Card
783,353,2025-01-28,3132.78,Bank Transfer
784,438,2024-10-05,3551.21,Other
785,237,2025-07-06,2743.75,Cash
786,344,2025-10-13,1360.67,Credit Card
787,133,2024-12-01,4170.48,Insurance
788,386,2025-04-28,225.46,Cash
789,406,2025-06-30,4032.96,Insurance
790,173,2024-12-12,252.66,Insurance
791,84,2024-09-28,1511.70,Other
792,42,2025-07-10,3726.86,Other
793,273,2025-11-06,4114.73,Insurance
794,227,2025-06-12,4806.62,Bank Transfer
795,443,2024-01-26,552.04,Other
796,58,2025-08-13,1044.46,Insurance
797,32,2025-03-24,4608.75,Cash
798,153,2024-06-21,158.66,Credit Card
799,142,2025-09-30,4087.00,Other
800,440,2024-11-13,1098.38,Credit Card
801,280,2025-11-10,3833.12,Cash
802,480,2024-11-14,132.42,Insurance
803,91,2024-11-15,2400.04,Insurance
804,352,2026-01-15,1020.30,Bank Transfer
805,431,2025-03-26,4638.59,Credit Card
806,111,2025-02-24,3332.83,Insurance
807,469,2024-08-20,1201.38,Other
808,339,2025-08-07,106.97,Bank Transfer
809,164,2026-03-06,1518.75,Insurance
810,336,2025-05-27,1452.39,Credit Card
811,494,2026-02-18,934.26,Cash
812,500,2026-02-04,4711.16,Cash
813,444,2025-08-31,1643.30,Other
814,199,2025-07-29,2122.03,Insurance
815,236,2026-01-05,3343.22,Cash
816,401,2025-04-28,2853.06,Cash
817,294,2025-09-27,426.14,Other
818,313,2025-10-18,4641.80,Other
819,433,2024-10-12,2014.14,Insurance
820,35,2025-04-21,144.99,Other
821,191,2024-04-30,508.73,Cash
822,111,2026-01-01,4207.81,Insurance
823,374,2024-06-15,1626.64,Insurance
824,69,2024-03-11,330.93,Other
825,18,2024-05-25,2657.03,Bank Transfer
826,233,2026-02-15,4580.91,Other
827,499,2025-12-20,1749.98,Cash
828,13,2024-02-26,3837.54,Bank Transfer
829,141,2024-03-16,1754.70,Insurance
830,349,2024-08-31,254.25,Bank Transfer
831,373,2025-04-04,4485.09,Insurance
832,191,2025-03-20,816.05,Credit Card
833,12,2024-06-16,612.39,Bank Transfer
834,277,2025-08-04,935.42,Other
835,109,2025-07-31,3517.62,Bank Transfer
836,100,2025-04-15,194.73,Credit Card
837,329,2025-05-04,3558.87,Cash
838,495,2025-11-12,2309.16,Cash
839,344,2024-08-09,805.65,Bank Transfer
840,266,2025-09-14,1006.83,Credit Card
841,117,2025-10-25,2354.27,Insurance
842,470,2025-01-09,2131.20,Insurance
843,314,2024-10-04,4680.82,Insurance
844,444,2025-07-12,1659.67,Credit Card
845,142,2024-04-29,4839.67,Bank Transfer
846,259,2024-10-16,823.24,Other
847,310,2025-06-04,4864.12,Cash
848,455,2025-05-13,2234.47,Insurance
849,445,2025-10-10,4679.82,Insurance
850,407,2024-12-18,2671.79,Insurance
851,282,2025-01-15,2002.66,Bank Transfer
852,188,2024-03-30,3889.86,Other
853,92,2024-10-10,730.85,Other
854,124,2024-09-28,1960.30,Credit Card
855,434,2025-10-30,3103.77,Other
856,488,2025-01-06,501.45,Bank Transfer
857,74,2024-07-06,3351.78,Insurance
858,500,2024-07-31,1664.88,Cash
859,282,2025-04-23,2428.69,Insurance
860,124,2024-09-22,4969.64,Cash
861,141,2024-10-18,2820.96,Insurance
862,341,2025-05-11,2234.53,Insurance
863,482,2025-02-21,3898.90,Other
864,229,2025-11-05,3619.25,Cash
865,99,2024-03-09,2643.18,Insurance
866,437,2026-03-05,4989.54,Credit Card
867,255,2025-05-13,4374.68,Insurance
868,496,2024-02-26,4380.68,Other
869,259,2025-06-18,3365.89,Insurance
870,342,2026-01-01,3924.58,Credit Card
871,488,2024-01-10,1686.03,Cash
872,341,2024-11-28,2379.79,Bank Transfer
873,207,2024-06-28,763.99,Cash
874,208,2024-08-02,1346.24,Insurance
875,170,2024-04-04,2679.79,Insurance
876,440,2024-11-21,3870.90,Bank Transfer
877,120,2024-03-28,706.56,Bank Transfer
878,457,2024-03-14,3399.46,Credit Card
879,365,2025-06-17,670.52,Other
880,257,2025-10-19,4216.68,Other
881,25,2025-06-28,3756.23,Insurance
882,339,2025-06-05,2164.68,Cash
883,472,2025-10-16,1304.65,Insurance
884,414,2024-02-24,3927.51,Cash
885,254,2024-01-15,4009.33,Bank Transfer
886,291,2024-08-30,3089.71,Insurance
887,19,2024-04-19,4978.94,Bank Transfer
888,190,2025-12-09,4341.96,Credit Card
889,199,2024-11-11,435.34,Credit Card
890,135,2025-01-30,4786.18,Bank Transfer
891,172,2024-06-06,3456.98,Other
892,185,2026-01-05,2457.27,Insurance
893,495,2024-07-19,4601.95,Cash
894,195,2025-07-10,1230.50,Cash
895,482,2024-07-03,837.59,Insurance
896,367,2024-05-07,458.58,Cash
897,257,2024-02-21,346.33,Cash
898,383,2024-10-11,3023.76,Cash
899,17,2026-01-07,3835.69,Other
900,131,2025-03-29,4870.11,Bank Transfer
901,418,2024-12-06,1831.55,Insurance
902,127,2024-10-24,3448.91,Credit Card
903,77,2025-07-27,943.34,Other
904,35,2024-07-11,680.60,Cash
905,282,2025-10-11,1243.17,Insurance
906,298,2026-01-13,4962.52,Other
907,265,2024-09-11,1823.72,Other
908,329,2024-01-11,2645.64,Insurance
909,308,2025-06-12,4074.27,Insurance
910,106,2024-05-21,2909.26,Insurance
911,457,2024-11-19,2576.85,Bank Transfer
912,219,2024-05-25,2397.22,Credit Card
913,239,2024-02-24,3144.39,Bank Transfer
914,469,2024-11-02,1992.25,Other
915,269,2024-10-10,1771.08,Other
916,315,2026-01-13,194.07,Cash
917,195,2025-02-12,4653.47,Cash
918,294,2024-10-31,2363.49,Credit Card
919,499,2024-02-25,4091.07,Credit Card
920,473,2025-03-11,1490.52,Bank Transfer
921,258,2025-06-28,4613.91,Other
922,284,2025-05-26,928.35,Bank Transfer
923,138,2026-02-16,1537.62,Credit Card
924,43,2024-05-25,3652.97,Bank Transfer
925,408,2024-05-23,3452.29,Cash
926,297,2024-06-25,2319.73,Other
927,126,2025-12-02,2857.25,Cash
928,302,2025-06-12,505.64,Cash
929,74,2024-05-21,238.40,Cash
930,175,2025-11-02,526.91,Credit Card
931,331,2025-12-02,2563.66,Cash
932,108,2025-01-27,2572.66,Cash
933,167,2024-10-24,4209.08,Insurance
934,343,2024-12-05,867.59,Credit Card
935,251,2024-01-09,56.05,Other
936,441,2025-04-07,2515.89,Bank Transfer
937,40,2025-09-21,317.02,Cash
938,106,2024-06-29,834.19,Insurance
939,14,2025-05-02,1247.51,Insurance
940,261,2026-02-03,1470.32,Credit Card
941,219,2025-04-23,4777.90,Other
942,159,2025-03-08,1397.22,Credit Card
943,40,2026-03-06,356.23,Credit Card
944,72,2024-08-11,4922.68,Other
945,478,2025-11-10,4049.79,Bank Transfer
946,125,2025-04-02,3590.49,Insurance
947,121,2024-02-26,3747.60,Other
948,176,2025-07-04,911.41,Other
949,217,2026-01-31,1424.23,Bank Transfer
950,309,2025-09-19,2126.85,Credit Card
951,71,2024-10-04,1069.86,Credit Card
952,349,2025-11-12,4402.35,Credit Card
953,183,2025-01-09,4713.19,Other
954,315,2025-06-16,1017.47,Other
955,87,2025-12-06,1069.71,Insurance
956,279,2024-05-02,1372.81,Credit Card
957,473,2026-03-05,3853.39,Insurance
958,11,2025-11-09,2092.19,Cash
959,235,2025-05-25,4166.49,Credit Card
960,431,2024-11-03,1305.61,Bank Transfer
961,154,2026-01-23,4137.33,Insurance
962,167,2025-10-31,3032.32,Insurance
963,36,2024-04-15,1191.26,Cash
964,192,2026-02-11,3482.16,Insurance
965,410,2025-06-23,4177.43,Credit Card
966,60,2025-11-20,255.39,Bank Transfer
967,81,2025-01-31,4031.42,Bank Transfer
968,308,2026-01-12,4021.78,Credit Card
969,293,2024-10-13,4833.69,Other
970,147,2025-01-15,2592.07,Cash
971,414,2024-01-13,4011.56,Cash
972,99,2024-12-20,2796.21,Bank Transfer
973,258,2025-12-30,2407.35,Insurance
974,98,2025-11-28,977.86,Insurance
975,180,2024-02-05,4200.29,Insurance
976,325,2024-03-13,3049.41,Insurance
977,157,2024-07-07,596.69,Cash
978,89,2024-08-28,2771.48,Insurance
979,417,2024-06-15,4650.27,Other
980,489,2025-07-14,203.50,Credit Card
981,223,2025-02-28,4672.17,Bank Transfer
982,292,2025-05-20,257.19,Other
983,423,2024-11-16,2915.11,Other
984,2,2026-01-15,3683.00,Cash
985,289,2025-02-18,3332.00,Bank Transfer
986,113,2026-02-02,3327.35,Credit Card
987,177,2025-02-27,760.55,Other
988,171,2026-03-18,181.77,Cash
989,456,2024-03-20,4317.11,Other
990,242,2024-01-06,3448.04,Cash
991,21,2025-07-04,4366.48,Credit Card
992,66,2024-02-26,1826.77,Credit Card
993,384,2024-06-19,260.45,Other
994,121,2025-08-12,3606.59,Insurance
995,393,2024-02-20,2669.23,Other
996,16,2024-10-25,2152.10,Cash
997,435,2025-04-02,626.85,Cash
998,443,2024-04-04,1465.74,Other
999,93,2024-09-26,4053.80,Bank Transfer
1000,460,2025-08-01,3088.55,Cash
1001,394,2024-05-04,4527.58,Credit Card
1002,291,2024-02-15,3963.20,Insurance
1003,166,2024-02-29,3694.28,Other
1004,272,2025-10-06,3651.89,Bank Transfer
1005,237,2026-01-04,2176.56,Cash
1006,94,2025-04-21,4743.34,Credit Card
1007,63,2025-03-10,148.49,Bank Transfer
1008,28,2024-06-06,3459.16,Bank Transfer
1009,8,2025-02-07,4120.46,Credit Card
1010,65,2026-01-29,2341.93,Cash
1011,478,2025-12-08,3490.23,Bank Transfer
1012,80,2024-10-08,4578.69,Insurance
1013,312,2024-09-20,3900.73,Bank Transfer
1014,221,2024-11-02,1938.88,Insurance
1015,194,2025-04-23,2012.92,Bank Transfer
1016,211,2025-09-20,4291.74,Cash
1017,143,2024-06-18,3585.71,Bank Transfer
1018,5,2024-01-18,74.98,Cash
1019,429,2025-12-15,593.21,Insurance
1020,135,2024-07-14,2264.36,Bank Transfer
1021,251,2026-01-19,533.22,Insurance
1022,124,2025-06-03,4068.06,Credit Card
1023,491,2024-07-03,778.99,Other
1024,354,2024-08-16,1154.86,Insurance
1025,400,2026-02-28,4522.66,Credit Card
1026,446,2024-08-02,3617.36,Bank Transfer
1027,169,2024-02-15,622.25,Bank Transfer
1028,61,2025-04-27,2494.37,Bank Transfer
1029,237,2025-07-05,4996.11,Insurance
1030,41,2024-02-13,3506.65,Cash
1031,19,2024-01-20,4441.57,Other
1032,45,2024-05-05,2671.87,Insurance
1033,84,2025-10-21,3672.07,Insurance
1034,312,2026-02-09,1231.73,Credit Card
1035,321,2024-07-30,4787.48,Other
1036,341,2025-08-14,471.95,Cash
1037,66,2025-02-08,4854.08,Insurance
1038,494,2024-08-18,476.67,Bank Transfer
1039,497,2025-12-17,1770.83,Bank Transfer
1040,347,2025-06-22,286.81,Cash
1041,258,2025-05-07,1884.16,Bank Transfer
1042,236,2024-12-02,537.64,Credit Card
1043,57,2025-06-05,4648.43,Credit Card
1044,377,2026-01-11,2780.24,Credit Card
1045,252,2024-02-25,3343.22,Other
1046,144,2024-10-08,1317.80,Other
1047,478,2025-10-15,1632.43,Cash
1048,342,2024-07-21,3173.52,Cash
1049,126,2025-06-02,1866.00,Bank Transfer
1050,437,2024-04-21,2768.34,Bank Transfer
1051,91,2025-09-22,1167.56,Insurance
1052,379,2024-10-13,4954.49,Insurance
1053,24,2024-03-08,2376.18,Insurance
1054,128,2024-08-22,4212.80,Insurance
1055,339,2024-02-08,380.54,Insurance
1056,186,2024-07-16,2038.07,Bank Transfer
1057,151,2026-03-19,3635.18,Other
1058,250,2024-03-25,960.02,Other
1059,120,2024-03-21,3153.76,Other
1060,80,2025-02-01,866.89,Insurance
1061,240,2024-11-17,2121.08,Other
1062,311,2025-12-21,3090.04,Cash
1063,223,2025-12-12,159.07,Cash
1064,259,2025-03-20,3100.38,Insurance
1065,6,2025-09-17,4849.71,Insurance
1066,207,2024-04-12,470.47,Other
1067,96,2025-07-17,2907.16,Cash
1068,362,2024-01-18,4935.67,Bank Transfer
1069,258,2025-03-17,1555.89,Bank Transfer
1070,288,2024-08-31,160.69,Insurance
1071,165,2024-08-16,4943.75,Insurance
1072,102,2024-04-25,4790.95,Other
1073,443,2024-05-17,2532.90,Other
1074,209,2025-08-15,517.51,Insurance
1075,62,2025-11-06,2400.59,Insurance
1076,280,2025-03-18,1128.83,Bank Transfer
1077,338,2024-10-08,4003.00,Insurance
1078,480,2024-10-13,3354.14,Credit Card
1079,89,2024-01-30,2109.44,Other
1080,457,2026-02-17,2888.26,Credit Card
1081,174,2026-03-03,1748.48,Credit Card
1082,28,2024-01-12,1030.84,Bank Transfer
1083,274,2024-03-01,3336.13,Other
1084,398,2025-04-16,1872.78,Credit Card
1085,131,2026-02-01,1484.73,Cash
1086,369,2024-02-10,2559.44,Bank Transfer
1087,432,2024-08-26,1486.79,Other
1088,469,2025-07-13,1237.99,Cash
1089,458,2025-09-14,4177.27,Credit Card
1090,226,2026-01-12,4943.25,Insurance
1091,433,2025-03-29,2555.07,Credit Card
1092,148,2024-02-18,2508.67,Credit Card
1093,71,2025-05-28,441.03,Other
1094,46,2025-01-30,3327.63,Cash
1095,461,2025-05-17,2286.99,Cash
1096,62,2024-01-07,1168.24,Cash
1097,90,2024-02-24,4823.13,Insurance
1098,447,2024-08-12,2211.93,Insurance
1099,160,2024-11-23,2302.27,Bank Transfer
1100,55,2025-04-30,3151.81,Cash
1101,258,2024-10-05,3212.24,Cash
1102,10,2024-03-04,189.94,Cash
1103,449,2024-04-02,1176.92,Cash
1104,427,2025-12-04,3209.01,Cash
1105,142,2025-07-14,2964.40,Bank Transfer
1106,469,2024-01-09,444.46,Credit Card
1107,428,2026-03-17,3865.47,Other
1108,83,2024-04-21,1808.37,Other
1109,443,2026-01-13,4405.23,Other
1110,77,2025-04-22,3850.91,Credit Card
1111,137,2024-10-22,1286.53,Insurance
1112,364,2025-03-06,4755.33,Bank Transfer
1113,194,2024-03-18,2612.65,Bank Transfer
1114,219,2025-07-28,2888.38,Cash
1115,192,2025-12-05,3194.56,Credit Card
1116,106,2025-02-10,4722.85,Other
1117,390,2025-03-29,1582.37,Cash
1118,477,2025-10-06,4815.35,Cash
1119,150,2025-06-11,2333.86,Cash
1120,309,2024-07-08,3501.86,Other
1121,386,2024-01-16,4335.25,Credit Card
1122,115,2025-06-18,4445.61,Insurance
1123,178,2025-03-08,650.38,Insurance
1124,274,2025-10-12,4026.25,Other
1125,194,2025-07-10,4440.21,Credit Card
1126,194,2025-02-16,2086.57,Other
1127,298,2024-05-01,1955.92,Other
1128,433,2025-08-03,4367.92,Insurance
1129,446,2025-04-08,3386.58,Other
1130,416,2025-10-11,2150.43,Insurance
1131,182,2025-04-11,4605.14,Bank Transfer
1132,475,2025-07-05,3680.01,Bank Transfer
1133,431,2025-09-03,2277.10,Bank Transfer
1134,308,2025-04-20,2477.69,Insurance
1135,110,2025-12-09,3343.61,Other
1136,9,2024-02-10,4517.13,Bank Transfer
1137,18,2026-01-19,4084.07,Other
1138,69,2024-07-15,3295.50,Credit Card
1139,400,2025-05-01,1213.26,Credit Card
1140,290,2024-09-01,1431.27,Bank Transfer
1141,354,2024-04-05,4636.65,Credit Card
1142,223,2025-05-25,2833.83,Insurance
1143,418,2024-12-11,2271.55,Insurance
1144,126,2025-10-22,4104.41,Bank Transfer
1145,134,2025-02-16,64.95,Bank Transfer
1146,80,2024-03-24,4866.60,Credit Card
1147,70,2024-03-09,1280.30,Cash
1148,327,2024-12-06,2594.08,Insurance
1149,349,2025-07-27,2939.75,Other
1150,269,2024-01-16,4916.52,Credit Card
1151,302,2025-11-03,4093.27,Bank Transfer
1152,398,2026-02-08,4359.66,Insurance
1153,204,2025-09-25,3795.16,Cash
1154,263,2025-06-19,2710.52,Insurance
1155,417,2025-12-01,207.82,Other
1156,375,2025-08-19,3641.79,Other
1157,402,2026-01-13,100.26,Credit Card
1158,97,2025-12-02,3328.06,Cash
1159,178,2026-01-28,1446.08,Bank Transfer
1160,151,2025-10-01,439.74,Insurance
1161,159,2025-04-10,65.11,Other
1162,498,2024-10-19,2729.11,Insurance
1163,250,2024-05-07,603.42,Insurance
1164,387,2026-02-28,833.86,Other
1165,271,2025-10-08,1615.17,Other
1166,194,2024-09-02,1317.69,Insurance
1167,192,2026-03-17,4871.11,Cash
1168,497,2025-09-23,1290.53,Insurance
1169,478,2024-05-24,3174.14,Insurance
1170,494,2025-04-11,933.57,Cash
1171,259,2025-09-13,1928.21,Other
1172,341,2025-05-19,331.19,Credit Card
1173,74,2024-04-13,1892.32,Insurance
1174,218,2025-04-04,356.23,Other
1175,40,2025-06-07,2352.21,Insurance
1176,57,2024-01-08,1375.43,Bank Transfer
1177,367,2025-09-16,2882.73,Other
1178,82,2026-01-03,4457.66,Insurance
1179,415,2024-03-21,4554.78,Other
1180,282,2025-11-15,4887.70,Credit Card
1181,89,2024-03-21,1249.36,Other
1182,299,2025-10-25,2018.07,Bank Transfer
1183,18,2024-07-14,4598.26,Insurance
1184,56,2025-10-11,494.92,Credit Card
1185,152,2024-04-02,4694.46,Insurance
1186,461,2025-12-24,1320.98,Cash
1187,143,2025-02-21,4185.31,Bank Transfer
1188,187,2024-11-03,1671.93,Credit Card
1189,491,2024-09-10,4303.92,Bank Transfer
1190,187,2025-08-24,421.22,Bank Transfer
1191,382,2025-09-26,481.27,Insurance
1192,208,2024-07-17,166.36,Credit Card
1193,196,2024-07-23,1201.84,Insurance
1194,367,2024-11-11,2569.41,Bank Transfer
1195,10,2024-02-25,2259.95,Bank Transfer
1196,135,2024-08-01,1661.60,Bank Transfer
1197,434,2025-10-29,57.13,Other
1198,45,2025-02-27,1861.17,Insurance
1199,133,2025-04-17,147.42,Insurance
1200,334,2025-03-21,3085.99,Insurance
1201,249,2025-06-03,3144.07,Credit Card
1202,136,2024-03-07,1579.24,Bank Transfer
1203,77,2024-10-07,4743.70,Bank Transfer
1204,281,2025-03-19,1409.79,Other
1205,34,2025-12-02,4111.60,Credit Card
1206,178,2024-01-26,2875.17,Bank Transfer
1207,101,2024-12-25,3687.61,Cash
1208,427,2025-06-17,1422.57,Insurance
1209,481,2024-08-01,3012.94,Other
1210,365,2024-09-20,3203.06,Insurance
1211,187,2024-04-10,3909.32,Credit Card
1212,75,2025-04-11,474.69,Cash
1213,154,2025-09-25,3294.67,Cash
1214,444,2024-06-26,2174.85,Bank Transfer
1215,386,2024-08-29,4831.56,Bank Transfer
1216,388,2025-04-28,3571.06,Other
1217,288,2024-04-10,2900.50,Credit Card
1218,332,2024-01-18,1843.74,Other
1219,49,2025-01-27,4301.18,Credit Card
1220,291,2025-11-23,3685.91,Credit Card
1221,338,2024-09-06,4100.27,Insurance
1222,66,2024-11-21,2933.53,Credit Card
1223,69,2025-07-19,2171.05,Insurance
1224,383,2026-03-15,642.63,Other
1225,87,2025-12-26,1500.74,Other
1226,381,2024-04-20,742.99,Credit Card
1227,2,2024-01-28,2166.66,Credit Card
1228,389,2025-06-28,607.74,Credit Card
1229,467,2025-11-02,3131.85,Bank Transfer
1230,187,2024-04-28,2101.46,Other
1231,46,2025-05-20,2278.22,Cash
1232,350,2026-01-02,2886.78,Cash
1233,252,2025-09-27,4058.20,Cash
1234,242,2024-05-24,3084.05,Credit Card
1235,122,2024-08-21,4732.36,Bank Transfer
1236,290,2024-05-05,1282.08,Credit Card
1237,186,2024-07-30,457.47,Bank Transfer
1238,127,2024-12-26,2187.26,Other
1239,440,2025-04-16,3611.68,Bank Transfer
1240,182,2025-12-15,4153.44,Cash
1241,395,2024-10-06,3607.78,Cash
1242,295,2024-09-16,562.47,Insurance
1243,341,2025-05-23,495.78,Insurance
1244,282,2024-06-18,2682.70,Other
