item_id,invoice_id,service_name,cost
947,115,Physical Examination,1304.47
948,207,Consultation,203.72
949,228,Medication Charge,923.79
950,439,CT Scan,921.78
951,61,CT Scan,1503.22
952,10,MRI Scan,836.71
953,19,Physical Examination,1120.74
954,423,MRI Scan,1593.98
955,494,Medication Charge,1293.20
956,456,Physical Examination,1146.55
957,336,CT Scan,1903.19
958,187,Blood Test,1642.35
959,433,CT Scan,697.35
960,393,Medication Charge,1219.90
961,367,ECG,1446.03
962,59,MRI Scan,1530.67
963,114,Blood Test,715.65
964,425,Hospital Stay,1118.00
965,192,MRI Scan,139.27
966,85,CT Scan,323.88
967,368,Ultrasound,258.57
968,313,Consultation,415.71
969,477,Ultrasound,470.40
970,423,Consultation,1447.74
971,56,Ultrasound,140.68
972,325,Medication Charge,290.28
973,457,CT Scan,941.91
974,302,Physical Examination,312.54
975,256,Blood Test,1084.21
976,25,Physical Examination,1873.85
977,430,Medication Charge,991.72
978,261,X-Ray,1399.04
979,89,X-Ray,251.93
980,337,Medication Charge,1232.01
981,165,Physical Examination,1768.71
982,215,Medication Charge,1836.02
983,391,Consultation,583.51
984,494,ECG,1942.46
985,232,X-Ray,319.45
986,309,Physical Examination,632.88
987,360,Physical Examination,1728.38
988,365,Physical Examination,1283.54
989,103,Consultation,1267.13
990,149,ECG,1846.32
991,68,X-Ray,1032.59
992,356,ECG,1435.19
993,390,ECG,1146.45
994,299,Medication Charge,1888.21
995,364,Ultrasound,1364.77
996,458,Physical Examination,607.56
997,434,Ultrasound,1626.19
998,268,MRI Scan,99.28
999,75,Blood Test,1357.00
1000,103,Hospital Stay,1512.86
1001,83,Hospital Stay,1382.61
1002,75,Blood Test,1396.66
1003,152,Consultation,1519.51
1004,17,ECG,1637.35
1005,53,Medication Charge,1742.67
1006,379,Physical Examination,1736.44
1007,381,Physical Examination,808.33
1008,262,Hospital Stay,1401.23
1009,25,Ultrasound,805.73
1010,490,ECG,1933.37
1011,28,Blood Test,1500.16
1012,104,Medication Charge,1744.26
1013,441,CT Scan,1668.47
1014,467,ECG,1522.46
1015,280,Medication Charge,433.11
1016,372,Consultation,623.65
1017,91,MRI Scan,414.60
1018,89,Physical Examination,282.74
1019,21,Ultrasound,594.27
1020,136,X-Ray,363.81
1021,434,Hospital Stay,61.01
1022,239,X-Ray,127.88
1023,476,ECG,1213.92
1024,397,Medication Charge,1694.12
1025,155,CT Scan,1590.32
1026,282,ECG,192.12
1027,363,ECG,1074.52
1028,490,X-Ray,1065.18
1029,403,Physical Examination,360.77
1030,279,Physical Examination,836.66
1031,179,Consultation,1772.62
1032,340,ECG,695.58
1033,151,Consultation,1903.10
1034,317,Physical Examination,975.97
1035,288,Blood Test,273.71
1036,178,CT Scan,518.68
1037,329,Medication Charge,1841.28
1038,125,Blood Test,1380.98
1039,165,Ultrasound,1836.07
1040,484,MRI Scan,802.46
1041,277,Hospital Stay,98.18
1042,265,ECG,1052.90
1043,261,CT Scan,999.27
1044,152,Consultation,674.61
1045,43,MRI Scan,376.42
1046,490,Physical Examination,1089.75
1047,321,MRI Scan,461.02
1048,323,Consultation,1736.65
1049,218,MRI Scan,450.88
1050,425,Ultrasound,1310.79
1051,482,MRI Scan,1506.44
1052,79,Blood Test,945.49
1053,170,Blood Test,220.67
1054,28,X-Ray,1598.72
1055,286,MRI Scan,1171.18
1056,117,Hospital Stay,844.88
1057,231,Ultrasound,894.40
1058,9,Ultrasound,1362.93
1059,274,Blood Test,1300.77
1060,317,MRI Scan,1524.12
1061,300,Blood Test,1416.72
1062,38,ECG,1859.69
1063,55,Hospital Stay,1584.44
1064,155,Medication Charge,218.69
1065,392,CT Scan,793.76
1066,421,Blood Test,974.28
1067,274,Consultation,315.94
1068,201,Physical Examination,625.21
1069,325,X-Ray,631.21
1070,455,ECG,1916.91
1071,6,Physical Examination,1755.80
1072,73,MRI Scan,131.46
1073,294,Medication Charge,818.46
1074,281,MRI Scan,644.15
1075,384,ECG,462.89
1076,464,Physical Examination,327.79
1077,95,Consultation,1252.93
1078,130,Consultation,273.51
1079,344,Medication Charge,1711.89
1080,436,Physical Examination,949.47
1081,282,MRI Scan,616.77
1082,35,Hospital Stay,241.49
1083,372,Medication Charge,1000.02
1084,170,ECG,300.02
1085,336,Consultation,245.09
1086,318,MRI Scan,1805.23
1087,163,CT Scan,928.76
1088,316,Hospital Stay,1402.24
1089,79,Medication Charge,1155.38
1090,414,ECG,1919.38
1091,87,Blood Test,660.77
1092,403,Consultation,1438.79
1093,329,Ultrasound,589.53
1094,185,X-Ray,1375.18
1095,170,CT Scan,952.55
1096,184,Hospital Stay,999.59
1097,56,X-Ray,1308.83
1098,42,Hospital Stay,1724.49
1099,72,Physical Examination,433.04
1100,376,MRI Scan,1468.48
1101,457,Blood Test,1706.70
1102,324,Blood Test,1634.65
1103,297,Ultrasound,1549.94
1104,109,Blood Test,1125.61
1105,279,Physical Examination,970.60
1106,397,X-Ray,763.35
1107,115,Medication Charge,1479.79
1108,149,X-Ray,956.17
1109,262,MRI Scan,823.73
1110,258,Blood Test,1342.22
1111,435,Medication Charge,1384.12
1112,388,Physical Examination,323.72
1113,82,X-Ray,1154.40
1114,290,X-Ray,1485.04
1115,248,ECG,128.82
1116,390,CT Scan,501.91
1117,136,ECG,506.34
1118,343,Consultation,1059.88
1119,406,ECG,806.78
1120,470,CT Scan,1769.03
1121,21,ECG,251.29
1122,496,Physical Examination,1285.46
1123,141,Hospital Stay,1178.33
1124,292,X-Ray,784.49
1125,194,ECG,1195.97
1126,460,MRI Scan,1057.49
1127,193,Consultation,1056.92
1128,181,ECG,999.38
1129,247,Medication Charge,62.87
1130,452,X-Ray,907.80
1131,118,MRI Scan,1053.36
1132,144,Consultation,342.97
1133,81,ECG,1223.94
1134,419,MRI Scan,1339.16
1135,213,ECG,1454.50
1136,247,CT Scan,984.09
1137,303,X-Ray,1312.16
1138,211,Blood Test,525.16
1139,66,Medication Charge,1205.08
1140,69,Physical Examination,126.42
1141,294,X-Ray,159.03
1142,133,X-Ray,1057.45
1143,208,Medication Charge,1940.03
1144,327,Blood Test,1763.09
1145,373,Hospital Stay,1897.15
1146,111,CT Scan,1232.73
1147,242,CT Scan,382.61
1148,426,Ultrasound,1221.64
1149,407,Medication Charge,1649.88
1150,94,Medication Charge,1336.32
1151,136,X-Ray,1462.16
1152,176,CT Scan,1213.24
1153,36,Consultation,787.51
1154,68,MRI Scan,82.30
1155,268,Physical Examination,1384.52
1156,424,X-Ray,1230.75
1157,91,CT Scan,1808.14
1158,308,Blood Test,1761.62
1159,273,Physical Examination,1517.15
1160,48,CT Scan,1335.82
1161,462,Medication Charge,1101.61
1162,1,Ultrasound,1067.99
1163,190,Blood Test,1410.40
1164,220,Consultation,1879.92
1165,247,Ultrasound,733.51
1166,412,Medication Charge,240.55
1167,69,Hospital Stay,980.43
1168,120,MRI Scan,602.37
1169,449,Physical Examination,846.86
1170,97,Blood Test,1432.84
1171,405,Blood Test,1177.07
1172,61,Physical Examination,64.03
1173,336,Consultation,1391.15
1174,162,Ultrasound,756.43
1175,80,Ultrasound,1320.57
1176,130,Hospital Stay,1717.21
1177,217,Medication Charge,763.01
1178,142,Ultrasound,1522.20
1179,212,Physical Examination,1578.39
1180,248,X-Ray,771.92
1181,285,CT Scan,544.87
1182,158,Medication Charge,721.49
1183,362,Ultrasound,1484.78
1184,438,MRI Scan,1508.24
1185,229,X-Ray,245.54
1186,261,Ultrasound,1582.86
1187,411,Physical Examination,1247.35
1188,351,Blood Test,363.44
1189,494,Blood Test,1618.52
1190,422,X-Ray,969.75
1191,308,Ultrasound,221.87
1192,135,Consultation,773.13
1193,312,Blood Test,1462.76
1194,477,Ultrasound,1247.23
1195,267,Hospital Stay,1437.63
1196,306,Blood Test,1894.15
1197,420,X-Ray,1298.57
1198,225,Blood Test,443.33
1199,337,Physical Examination,607.71
1200,18,Medication Charge,1045.57
1201,358,Consultation,1249.62
1202,346,Blood Test,751.49
1203,336,Blood Test,1952.51
1204,45,Hospital Stay,1570.36
1205,181,Ultrasound,840.63
1206,103,Physical Examination,79.96
1207,361,MRI Scan,1842.40
1208,282,Hospital Stay,1465.97
1209,287,Medication Charge,728.79
1210,494,Hospital Stay,491.28
1211,494,Consultation,936.78
1212,207,Medication Charge,59.07
1213,90,Ultrasound,1037.16
1214,287,MRI Scan,1031.18
1215,175,MRI Scan,1615.74
1216,490,Hospital Stay,1758.42
1217,417,Medication Charge,537.78
1218,227,Ultrasound,1148.18
1219,395,Consultation,1527.07
1220,493,CT Scan,1379.11
1221,460,Medication Charge,1730.95
1222,247,MRI Scan,552.75
1223,196,Consultation,1369.98
1224,118,ECG,854.23
1225,181,Physical Examination,1094.52
1226,359,Hospital Stay,534.10
1227,48,Ultrasound,1363.71
1228,421,ECG,198.26
1229,477,X-Ray,979.28
1230,182,Consultation,1793.92
1231,138,X-Ray,1896.88
1232,350,Consultation,1023.05
1233,103,Consultation,1484.09
1234,447,Hospital Stay,453.22
1235,104,Consultation,1680.85
1236,183,X-Ray,1568.93
1237,62,MRI Scan,1367.83
1238,340,CT Scan,1246.96
1239,392,Physical Examination,1918.09
1240,435,CT Scan,773.83
1241,162,CT Scan,1801.34
1242,452,Medication Charge,1744.10
1243,252,X-Ray,1969.57
1244,469,Physical Examination,596.52
1245,114,Medication Charge,300.08
1246,270,Ultrasound,982.72
1247,277,Blood Test,1029.83
1248,202,X-Ray,941.53
1249,62,Physical Examination,947.14
1250,353,Blood Test,73.05
1251,108,Ultrasound,1182.97
1252,167,ECG,1244.92
1253,133,X-Ray,1119.70
1254,122,Hospital Stay,969.12
1255,314,ECG,763.55
1256,256,Ultrasound,460.54
1257,359,ECG,761.90
1258,206,Hospital Stay,928.92
1259,293,X-Ray,1959.58
1260,352,Consultation,1637.67
1261,370,Hospital Stay,1617.97
1262,285,Ultrasound,1719.80
1263,101,X-Ray,1610.07
1264,379,X-Ray,972.32
1265,5,X-Ray,871.97
1266,69,Physical Examination,1091.27
1267,162,CT Scan,635.07
1268,288,Medication Charge,143.03
1269,51,X-Ray,167.07
1270,417,Hospital Stay,979.25
1271,323,MRI Scan,927.22
1272,172,Hospital Stay,753.88
1273,287,Physical Examination,1867.10
1274,132,ECG,88.68
1275,63,ECG,1741.37
1276,494,Medication Charge,437.97
1277,295,Physical Examination,390.35
1278,400,Hospital Stay,742.46
1279,345,Physical Examination,1000.61
1280,378,CT Scan,1784.78
1281,196,Medication Charge,608.72
1282,324,X-Ray,1743.10
1283,328,ECG,872.54
1284,314,Medication Charge,839.31
1285,465,MRI Scan,204.27
1286,176,Consultation,661.29
1287,335,Hospital Stay,1435.35
1288,310,Ultrasound,578.93
1289,228,ECG,1508.40
1290,267,CT Scan,857.28
1291,95,Blood Test,293.83
1292,121,Hospital Stay,1883.85
1293,359,MRI Scan,460.61
1294,204,MRI Scan,236.33
1295,480,CT Scan,1119.45
1296,14,Ultrasound,1071.77
1297,43,MRI Scan,561.78
1298,80,MRI Scan,1326.92
1299,454,Ultrasound,653.27
1300,127,Hospital Stay,914.16
1301,65,X-Ray,1077.15
1302,88,Blood Test,118.55
1303,183,ECG,1735.27
1304,240,Physical Examination,1872.97
1305,281,CT Scan,313.47
1306,486,Physical Examination,395.22
1307,306,CT Scan,1280.54
1308,326,Medication Charge,898.21
1309,328,Physical Examination,653.84
1310,178,CT Scan,1102.35
1311,413,MRI Scan,911.63
1312,188,Ultrasound,556.62
1313,156,Blood Test,50.18
1314,418,X-Ray,720.58
1315,241,Physical Examination,66.22
1316,473,CT Scan,1896.57
1317,245,Hospital Stay,67.81
1318,221,Hospital Stay,1214.16
1319,408,Blood Test,1119.01
1320,97,Ultrasound,1770.22
1321,224,Ultrasound,537.30
1322,367,Ultrasound,1665.43
1323,113,Hospital Stay,204.46
1324,321,Consultation,1057.39
1325,410,Medication Charge,1624.77
1326,351,Hospital Stay,605.12
1327,381,Physical Examination,1627.18
1328,212,Consultation,1714.29
1329,94,X-Ray,614.71
1330,327,CT Scan,1254.57
1331,140,Medication Charge,1009.39
1332,165,Blood Test,346.69
1333,497,Physical Examination,93.16
1334,498,MRI Scan,600.12
1335,65,CT Scan,1467.86
1336,120,MRI Scan,343.83
1337,253,Consultation,716.73
1338,160,CT Scan,1996.03
1339,238,Blood Test,693.98
1340,432,X-Ray,159.27
1341,398,Ultrasound,189.20
1342,241,X-Ray,424.77
1343,431,Hospital Stay,1643.64
1344,425,Blood Test,287.83
1345,394,Consultation,800.36
1346,500,CT Scan,531.97
1347,18,Consultation,948.63
1348,395,MRI Scan,1066.22
1349,107,CT Scan,808.79
1350,493,Hospital Stay,1875.62
1351,82,Blood Test,1502.21
1352,282,Physical Examination,288.18
1353,247,Hospital Stay,437.51
1354,455,Blood Test,1734.13
1355,112,MRI Scan,510.13
1356,223,ECG,79.38
1357,407,Hospital Stay,1190.16
1358,203,Consultation,67.41
1359,22,Medication Charge,1577.78
1360,244,Medication Charge,352.23
1361,395,MRI Scan,535.01
1362,256,MRI Scan,1387.59
1363,174,Blood Test,166.56
1364,331,X-Ray,1417.59
1365,406,MRI Scan,295.36
1366,120,ECG,1964.27
1367,404,ECG,1620.77
1368,225,Consultation,91.64
1369,194,ECG,1462.58
1370,129,Blood Test,996.34
1371,225,Physical Examination,624.69
1372,357,CT Scan,420.06
1373,96,Physical Examination,727.95
1374,375,CT Scan,586.88
1375,426,Medication Charge,1833.22
1376,284,X-Ray,184.31
1377,80,CT Scan,626.56
1378,135,Physical Examination,765.87
1379,1,Physical Examination,789.13
1380,95,Blood Test,1258.48
1381,187,Medication Charge,515.63
1382,370,MRI Scan,1333.66
1383,276,Ultrasound,420.25
1384,350,CT Scan,1543.18
1385,79,Medication Charge,602.10
1386,210,ECG,265.41
1387,268,MRI Scan,135.37
1388,481,X-Ray,398.35
1389,17,Consultation,258.76
1390,99,MRI Scan,112.04
1391,329,Ultrasound,1332.95
1392,270,Medication Charge,1417.56
1393,132,Blood Test,764.39
1394,311,MRI Scan,75.52
1395,472,Consultation,1328.71
1396,476,MRI Scan,962.72
1397,328,Blood Test,753.81
1398,381,Ultrasound,1652.95
1399,407,Blood Test,1656.10
1400,137,Physical Examination,129.27
1401,37,Hospital Stay,201.97
1402,111,Physical Examination,239.38
1403,372,Consultation,1086.74
1404,98,Consultation,1076.07
1405,128,Medication Charge,1269.38
1406,92,Physical Examination,1510.93
1407,213,MRI Scan,1544.25
1408,296,ECG,1365.26
1409,360,Ultrasound,1771.51
1410,86,X-Ray,1122.43
1411,259,ECG,1332.19
1412,274,Medication Charge,913.87
1413,181,ECG,1122.66
1414,167,ECG,854.07
1415,325,Ultrasound,1661.00
1416,166,Medication Charge,519.41
1417,280,Consultation,781.37
1418,282,Hospital Stay,752.02
1419,232,CT Scan,1921.66
1420,1,Blood Test,1966.77
1421,306,Blood Test,1059.34
1422,456,Hospital Stay,62.81
1423,114,Consultation,1718.65
1424,12,Hospital Stay,1842.27
1425,262,Physical Examination,1162.80
1426,293,X-Ray,233.86
1427,236,ECG,354.41
1428,136,ECG,1784.77
1429,128,Consultation,549.68
1430,154,MRI Scan,1162.45
1431,292,Consultation,1481.82
1432,371,ECG,1596.16
1433,89,CT Scan,1660.13
1434,354,Medication Charge,1648.05
1435,49,Medication Charge,1302.40
1436,20,Medication Charge,794.01
1437,400,Blood Test,1847.65
1438,172,ECG,1765.60
1439,223,Ultrasound,1863.98
1440,62,Consultation,1507.97
1441,435,Medication Charge,1860.87
1442,325,Ultrasound,155.55
1443,269,Blood Test,672.67
1444,290,X-Ray,687.32
1445,358,Consultation,348.74
1446,345,Ultrasound,1943.53
1447,386,Medication Charge,1171.75
1448,47,Consultation,892.27
1449,403,Ultrasound,338.62
1450,173,MRI Scan,977.92
1451,382,Blood Test,1118.90
1452,135,MRI Scan,827.13
1453,223,X-Ray,1535.96
1454,247,Physical Examination,436.31
1455,203,Medication Charge,432.39
1456,316,Physical Examination,530.18
1457,37,Hospital Stay,1564.71
1458,166,Medication Charge,224.71
1459,344,Ultrasound,875.90
1460,179,Consultation,675.44
1461,305,Blood Test,1550.88
1462,87,ECG,1251.63
1463,412,CT Scan,1265.21
1464,226,Blood Test,1852.22
1465,120,Consultation,1386.45
1466,80,MRI Scan,269.12
1467,28,Consultation,1900.43
1468,475,X-Ray,1744.07
1469,420,Hospital Stay,76.78
1470,356,MRI Scan,644.98
1471,242,Blood Test,697.16
1472,379,Physical Examination,463.16
1473,280,Physical Examination,1513.19
1474,281,CT Scan,1264.93
1475,73,Blood Test,784.38
1476,464,Physical Examination,134.79
1477,88,Blood Test,603.83
1478,405,Medication Charge,579.00
1479,239,Blood Test,179.87
1480,339,Hospital Stay,1342.81
1481,468,ECG,1735.35
1482,10,Hospital Stay,1741.45
1483,333,Ultrasound,500.78
1484,195,Physical Examination,1954.39
1485,51,ECG,995.09
1486,306,Physical Examination,221.64
1487,102,Physical Examination,1935.24
1488,288,Blood Test,127.52
1489,473,Physical Examination,644.61
1490,251,Ultrasound,1501.56
1491,10,ECG,1384.41
1492,182,Hospital Stay,510.60
1493,257,Hospital Stay,1633.19
1494,321,Hospital Stay,1763.42
1495,456,Blood Test,1891.07
1496,486,Hospital Stay,489.89
1497,175,Ultrasound,1331.02
1498,45,Ultrasound,1065.40
1499,348,Medication Charge,1751.77
1500,352,Consultation,863.80
1501,294,X-Ray,881.61
1502,160,Medication Charge,692.11
1503,278,X-Ray,453.18
1504,71,Medication Charge,1105.64
1505,410,Consultation,1732.05
1506,159,Physical Examination,1823.65
1507,221,X-Ray,1329.65
1508,290,X-Ray,669.12
1509,286,Physical Examination,1899.77
1510,61,X-Ray,669.32
1511,451,X-Ray,1467.81
1512,392,ECG,1766.26
1513,212,Ultrasound,641.53
1514,382,Hospital Stay,346.32
1515,97,MRI Scan,306.51
1516,14,Medication Charge,1253.05
1517,311,Medication Charge,1244.11
1518,306,Consultation,500.28
1519,14,ECG,204.98
1520,400,CT Scan,311.47
1521,434,Medication Charge,964.09
1522,333,ECG,408.75
1523,199,CT Scan,974.00
1524,84,Consultation,491.23
1525,210,Blood Test,1854.60
1526,487,Ultrasound,483.98
1527,344,Consultation,1527.66
1528,34,X-Ray,1857.85
1529,225,Medication Charge,1005.39
1530,167,CT Scan,1780.79
1531,219,Ultrasound,1563.62
1532,312,Ultrasound,1454.39
1533,202,Medication Charge,1881.32
1534,293,Medication Charge,1095.51
1535,329,Blood Test,1065.27
1536,232,CT Scan,1662.67
1537,22,Consultation,1061.47
1538,203,Blood Test,1137.52
1539,265,Blood Test,420.21
1540,226,Ultrasound,1774.58
1541,397,Hospital Stay,949.63
1542,217,Hospital Stay,1245.61
1543,28,Physical Examination,1812.17
1544,238,CT Scan,226.36
1545,257,MRI Scan,400.55
1546,300,Physical Examination,313.85
1547,212,ECG,929.23
1548,92,CT Scan,1201.12
1549,365,Consultation,1770.97
1550,47,Hospital Stay,681.95
1551,333,X-Ray,1450.83
1552,64,MRI Scan,272.62
1553,231,ECG,216.35
1554,363,Ultrasound,1467.40
1555,500,Physical Examination,1243.54
1556,82,Ultrasound,1123.17
1557,23,X-Ray,1828.89
1558,290,X-Ray,366.14
1559,75,X-Ray,1549.86
1560,27,Ultrasound,650.72
1561,374,CT Scan,613.12
1562,93,MRI Scan,1802.16
1563,492,Consultation,56.89
1564,392,Hospital Stay,73.81
1565,255,CT Scan,1109.83
1566,3,Medication Charge,1771.27
1567,122,Consultation,1198.28
1568,244,CT Scan,849.80
1569,41,Medication Charge,1220.20
1570,126,Physical Examination,592.32
1571,322,Physical Examination,1649.24
1572,107,Blood Test,410.44
1573,29,ECG,121.61
1574,438,Blood Test,1350.64
1575,430,Medication Charge,631.96
1576,472,MRI Scan,145.61
1577,214,X-Ray,364.60
1578,146,Medication Charge,1338.80
1579,359,Medication Charge,1165.95
1580,288,X-Ray,1934.27
1581,384,Medication Charge,752.37
1582,19,MRI Scan,1548.60
1583,166,ECG,1800.18
1584,420,MRI Scan,1528.96
1585,432,Physical Examination,176.61
1586,242,X-Ray,287.95
1587,441,Hospital Stay,691.96
1588,212,Physical Examination,459.20
1589,108,Medication Charge,163.46
1590,293,Physical Examination,1975.02
1591,248,Medication Charge,1871.09
1592,362,Hospital Stay,882.75
1593,435,ECG,556.34
1594,295,Medication Charge,740.01
1595,67,Medication Charge,1147.14
1596,267,CT Scan,1010.38
1597,93,Medication Charge,503.81
1598,149,Consultation,53.08
1599,13,CT Scan,1269.65
1600,61,Consultation,1609.15
1601,213,Ultrasound,138.71
1602,180,Physical Examination,1621.78
1603,109,Blood Test,1299.21
1604,354,Hospital Stay,546.11
1605,35,Hospital Stay,635.55
1606,282,ECG,1545.71
1607,59,ECG,715.66
1608,371,Medication Charge,1251.19
1609,15,X-Ray,428.33
1610,427,ECG,1848.45
1611,246,CT Scan,1604.65
1612,331,X-Ray,988.92
1613,322,CT Scan,1789.51
1614,275,ECG,951.82
1615,417,Ultrasound,1859.19
1616,29,Physical Examination,633.72
1617,372,ECG,1132.60
1618,10,Consultation,1175.93
1619,170,ECG,179.12
1620,77,Hospital Stay,1689.44
1621,174,Ultrasound,1271.70
1622,432,X-Ray,1163.41
1623,200,X-Ray,1210.62
1624,443,Hospital Stay,1425.27
1625,162,Blood Test,579.42
1626,45,CT Scan,1760.25
1627,191,CT Scan,1667.44
1628,155,Consultation,1073.95
1629,90,MRI Scan,779.72
1630,20,Consultation,1831.04
1631,228,Physical Examination,98.62
1632,248,Physical Examination,350.45
1633,175,CT Scan,1478.26
1634,269,Hospital Stay,1562.29
1635,74,MRI Scan,1653.17
1636,481,Physical Examination,1369.60
1637,68,Consultation,1462.91
1638,236,Ultrasound,1441.67
1639,268,MRI Scan,58.01
1640,478,Blood Test,1389.75
1641,305,MRI Scan,699.92
1642,456,Blood Test,251.05
1643,393,Hospital Stay,93.84
1644,389,Hospital Stay,1295.76
1645,108,ECG,441.08
1646,147,Hospital Stay,1087.94
1647,396,CT Scan,1358.69
1648,140,X-Ray,357.12
1649,59,Blood Test,1918.68
1650,287,Physical Examination,249.63
1651,278,ECG,1121.26
1652,139,X-Ray,1889.39
1653,412,Hospital Stay,1169.46
1654,88,MRI Scan,657.19
1655,457,ECG,1104.13
1656,26,X-Ray,106.54
1657,463,Blood Test,256.56
1658,28,MRI Scan,881.61
1659,92,Medication Charge,1787.99
1660,323,CT Scan,1251.81
1661,160,ECG,1644.01
1662,366,Physical Examination,203.16
1663,473,CT Scan,1157.19
1664,48,CT Scan,239.66
1665,159,CT Scan,967.56
1666,486,Consultation,330.26
